Doc_ID,finbert_pos,finbert_neu,finbert_neg,finbert_tone
278,0.08899827549854915,0.8832744359970093,0.02772725559771061,0.06127101990083854
280,0.029190754910048685,0.9255724674776981,0.0452367805532719,-0.016046025643223213
281,0.0332371863640017,0.928507129351298,0.0382556946327289,-0.005018508268727198
289,0.10123317800462246,0.7754523038864136,0.12331451773643494,-0.022081339731812477
291,0.10125065362080932,0.82297333329916,0.07577601284720004,0.02547464077360928
296,0.054853697307407856,0.9036575704813004,0.041488731279969215,0.01336496602743864
298,0.053287240366141,0.913264254728953,0.03344850645711025,0.01983873390903075
300,0.039139126530951925,0.7749128606584337,0.18594802398648527,-0.14680889745553335
302,0.04335011029615998,0.9226779639720917,0.033971951343119144,0.009378158953040838
306,0.12357454048469663,0.8396768420934677,0.03674861590843648,0.08682592457626015
308,0.06465003978122365,0.8895921490409158,0.04575782133774324,0.018892218443480407
311,0.0274798811879009,0.9344396144151688,0.038080497877672315,-0.010600616689771414
315,0.03551417635753751,0.9272866249084473,0.03719920013099909,-0.0016850237734615803
326,0.04542422108352184,0.9055864810943604,0.04898931458592415,-0.0035650935024023056
332,0.05137125340600809,0.9152727325757345,0.033356027056773506,0.01801522634923458
333,0.11981716100126505,0.6120041012763977,0.26817874098196626,-0.1483615799807012
336,0.06131113444765409,0.8793976108233134,0.059291246036688484,0.0020198884109656062
348,0.054334293430050216,0.900854766368866,0.04481096565723419,0.009523327772816025
350,0.022052903659641743,0.9370354115962982,0.04091167030856013,-0.01885876664891839
354,0.06712512485682964,0.8592825333277384,0.07359233219176531,-0.006467207334935665
357,0.05399275509019693,0.9132556815942129,0.03275156890352567,0.021241186186671257
359,0.09652793686836958,0.8414851427078247,0.06198689993470907,0.03454103693366051
361,0.027633251829279795,0.9303903248574998,0.04197642455498377,-0.014343172725703977
363,0.07093378528952599,0.6285692453384399,0.30049694950381917,-0.22956316421429318
368,0.0928332010904948,0.8504318992296854,0.05673489781717459,0.036098303273320205
372,0.027894610272986547,0.9213133709771293,0.05079202407172748,-0.022897413798740936
373,0.12301149778068066,0.8135808929800987,0.06340759387239814,0.05960390390828252
376,0.05475417524576187,0.9119528929392496,0.03329293678204218,0.021461238463719688
377,0.04397789823512236,0.6156721810499827,0.3403499225775401,-0.2963720243424177
378,0.05707745812833309,0.8941084742546082,0.04881406451265017,0.008263393615682922
380,0.04722799484928449,0.9138844609260559,0.038887551675240196,0.008340443174044296
384,0.07056710248192151,0.8772356510162354,0.0521972564359506,0.01836984604597091
